class,comfort_level,correct
0,709,False
0,788,False
0,798,False
0,751,False
0,811,False
0,836,False
0,745,False
0,698,False
0,867,False
0,788,False
0,770,False
0,862,False
0,911,False
0,753,False
0,758,False
0,835,False
0,770,False
0,866,False
0,884,False
0,725,False
0,797,False
0,645,False
0,351,False
0,479,False
0,779,False
0,752,False
0,769,False
0,811,False
0,907,False
0,857,False
0,736,False
0,844,False
0,693,False
0,664,False
0,897,False
0,828,False
0,822,False
0,875,False
0,499,False
0,757,True
0,566,False
0,746,False
0,697,False
0,672,False
0,774,False
0,793,False
0,811,False
0,955,False
0,759,False
0,839,False
0,761,False
0,823,False
0,853,False
0,746,False
0,831,False
0,861,False
0,828,False
0,638,False
0,795,False
0,337,False
0,864,False
0,795,False
0,678,False
0,698,False
0,841,False
0,377,False
0,732,False
0,746,False
0,748,False
0,850,False
0,739,False
0,911,False
0,728,False
0,719,False
0,828,False
0,509,False
0,767,False
0,786,False
0,816,False
0,848,False
0,875,False
0,818,False
0,711,False
0,812,False
0,720,False
0,837,False
0,751,False
0,845,False
0,842,False
0,888,False
0,811,False
0,657,False
0,868,False
0,362,False
0,756,False
0,614,False
0,777,False
0,823,False
0,797,False
0,869,False
0,607,False
0,605,False
0,676,False
0,733,False
0,641,False
0,939,False
0,815,False
0,752,False
0,453,False
0,835,False
0,727,False
0,537,False
0,619,False
0,764,False
0,609,True
0,769,False
0,894,False
0,853,False
0,867,False
0,780,False
0,426,False
0,858,False
0,736,False
0,627,False
0,724,False
0,720,False
0,785,False
0,906,False
0,837,False
0,817,False
0,759,False
0,491,False
0,918,False
0,884,False
0,722,False
0,823,False
0,822,False
0,827,False
0,870,False
0,866,False
0,890,False
0,680,False
0,892,False
0,696,False
0,781,False
0,710,False
0,771,False
0,818,False
0,894,False
0,737,False
0,814,False
0,833,False
0,730,False
0,699,False
0,785,False
0,878,False
0,685,False
0,778,False
0,904,False
0,776,False
0,651,False
0,279,False
0,811,False
0,912,False
0,778,False
0,805,False
0,573,False
0,809,False
0,784,False
0,700,False
0,868,False
0,784,False
0,838,False
0,317,False
0,826,False
0,749,False
0,762,False
0,667,False
0,732,False
0,710,False
0,728,False
0,867,False
0,879,False
0,786,False
0,716,False
0,760,False
0,762,False
0,925,False
0,734,False
0,764,False
0,805,False
0,762,False
0,821,False
0,858,False
0,735,False
0,740,False
0,627,False
0,484,False
0,797,False
0,706,False
0,724,False
0,825,False
0,768,False
0,816,False
0,768,False
0,739,False
0,648,False
0,805,False
0,626,False
0,701,False
0,780,False
0,320,False
0,655,False
0,809,False
0,621,False
0,617,False
0,630,False
0,75,False
0,792,False
0,786,False
0,684,False
0,939,False
0,372,True
0,701,False
0,803,False
0,741,False
0,840,False
0,764,False
0,921,False
0,823,False
0,942,False
0,797,False
0,837,False
0,553,False
0,714,False
0,809,False
0,860,False
0,882,False
0,720,False
0,756,False
0,708,False
0,828,False
0,760,True
0,762,False
0,669,False
0,422,False
0,845,False
0,826,False
0,795,False
0,719,False
0,878,False
0,628,False
0,798,False
0,857,False
0,694,False
0,712,False
0,827,False
0,491,False
0,684,False
0,732,False
0,763,False
0,718,False
0,639,False
0,799,False
0,829,False
0,832,False
0,919,False
0,665,False
0,953,False
0,700,False
0,804,False
0,709,False
0,747,False
0,835,False
0,818,False
0,821,False
0,812,False
0,646,False
0,841,False
0,764,False
0,897,False
0,763,False
0,670,False
0,859,False
0,829,False
0,773,False
0,745,False
0,686,False
0,846,False
0,833,False
0,626,False
0,630,False
0,721,False
0,784,False
0,816,False
0,848,False
0,799,False
0,795,False
0,825,False
0,751,False
0,706,False
0,788,False
0,750,False
0,811,False
0,778,False
0,651,False
0,873,False
0,837,False
0,757,False
0,795,False
0,775,False
0,730,False
0,822,False
0,536,False
0,815,False
0,733,False
0,757,False
0,806,False
0,697,False
0,728,False
0,650,False
0,873,False
0,695,False
0,872,False
0,652,False
0,715,False
0,711,False
0,441,False
0,915,False
0,873,False
0,814,False
0,681,False
0,951,False
0,637,False
0,698,False
0,845,False
0,723,False
0,780,False
0,710,False
0,783,False
0,697,False
0,788,False
0,981,False
0,586,False
0,416,False
0,740,False
0,753,False
0,816,False
0,888,False
0,736,False
0,757,False
0,704,False
0,785,False
0,538,True
0,746,False
0,702,False
0,719,False
0,740,False
0,804,False
0,760,False
0,838,False
0,795,False
0,749,False
0,695,False
0,759,False
0,706,False
0,831,True
0,829,False
0,805,False
0,782,False
0,679,False
0,737,False
0,740,False
0,580,False
0,853,False
0,749,False
0,818,False
0,600,False
0,701,False
0,661,False
0,878,False
0,407,False
0,623,False
0,720,False
0,724,False
0,642,False
0,857,False
0,795,False
0,840,False
0,789,False
0,844,False
0,818,False
0,873,False
0,862,False
0,791,False
0,683,False
0,747,True
0,773,False
0,705,True
0,803,False
0,760,False
0,807,False
0,751,False
0,659,False
0,812,False
0,859,False
0,799,False
0,924,False
0,671,False
0,724,False
0,724,False
0,781,False
0,702,False
0,747,False
0,859,False
0,827,False
0,542,False
0,807,False
0,768,False
0,775,False
0,757,False
0,603,False
0,858,False
0,550,False
0,878,False
0,828,False
0,502,False
0,789,False
0,825,False
0,826,False
0,841,False
0,844,False
0,803,False
0,366,True
0,729,False
0,778,True
0,817,False
0,740,False
0,851,False
0,809,False
0,772,False
0,756,False
0,911,False
0,842,False
0,748,False
0,784,False
0,772,False
0,827,False
0,748,False
0,771,False
0,760,False
0,740,False
0,661,True
0,703,False
0,688,False
0,719,False
0,783,False
0,823,False
0,836,False
0,849,False
0,777,False
0,897,False
0,765,False
0,555,False
0,850,False
0,870,False
0,760,False
0,793,False
0,676,False
0,869,False
0,706,False
0,754,False
0,808,False
0,803,False
0,880,False
0,854,False
0,815,False
0,754,False
0,825,False
0,756,False
0,676,False
0,702,False
0,703,False
0,758,False
0,552,False
0,816,False
0,757,False
0,931,False
0,720,False
0,823,False
0,761,False
0,852,False
0,610,False
0,693,False
0,448,False
0,701,False
0,820,False
0,772,False
0,902,False
0,852,False
0,578,False
0,761,False
0,822,False
0,826,False
0,773,False
0,884,False
0,769,False
0,836,False
0,761,False
0,747,False
0,486,False
0,739,False
0,444,False
0,765,False
0,749,False
0,625,False
0,715,False
0,688,False
0,876,False
0,763,False
0,887,False
0,742,False
0,673,False
0,968,False
0,734,False
0,778,False
0,643,False
0,778,False
0,748,True
0,773,False
0,843,False
0,807,False
0,636,False
0,817,False
0,777,False
0,831,False
0,762,False
0,767,False
0,929,False
0,840,False
0,600,False
0,787,False
0,833,False
0,788,False
0,863,False
0,920,False
0,901,False
0,808,False
0,862,False
0,722,False
0,652,False
0,788,False
0,843,False
0,766,False
0,749,False
0,746,False
0,809,False
0,596,False
0,787,False
0,782,False
0,417,False
0,928,False
0,785,False
0,762,False
0,732,False
0,805,False
0,828,False
0,751,False
0,685,False
0,789,False
0,682,False
0,726,False
0,872,False
0,820,False
0,789,False
0,819,False
0,777,False
0,815,False
0,809,False
0,775,False
0,861,False
0,874,False
0,665,False
0,846,False
0,827,False
0,782,False
0,698,False
0,882,False
0,740,False
0,878,False
0,920,False
0,884,False
0,788,False
0,554,False
0,751,False
0,896,False
0,717,False
0,853,False
0,746,False
0,836,False
0,512,False
0,666,False
0,737,False
0,706,False
0,803,False
0,836,False
0,840,False
0,780,False
0,843,False
0,851,False
0,785,False
0,544,False
0,937,False
0,704,False
0,716,False
0,793,False
0,837,False
0,741,False
0,1000,False
0,756,False
0,765,False
0,803,False
0,844,False
0,800,False
0,873,False
0,856,False
0,878,False
0,733,False
0,738,False
0,798,False
0,741,True
0,703,False
0,741,False
0,691,False
0,745,False
0,946,False
0,877,False
0,675,False
0,736,True
0,765,False
0,760,False
0,839,False
0,794,False
0,816,False
0,888,False
0,739,False
0,760,False
0,823,False
0,827,False
0,871,False
0,503,False
0,841,False
0,801,False
0,784,False
0,748,False
0,725,False
0,907,False
0,743,False
0,723,False
0,715,False
0,831,False
0,890,False
0,721,False
0,802,False
0,677,False
0,747,False
0,721,False
0,771,False
0,729,False
0,833,False
0,591,False
0,836,False
0,807,False
0,649,False
0,647,False
0,779,False
0,640,False
0,700,False
0,763,False
0,655,False
0,742,False
0,567,False
0,638,False
0,754,False
0,841,False
0,887,False
0,689,False
0,830,False
0,496,False
0,737,False
0,626,False
0,861,False
0,863,False
0,400,False
0,686,False
0,748,False
0,793,False
0,576,True
0,757,False
0,789,False
0,823,False
0,859,False
0,750,False
0,816,False
0,794,False
0,827,False
0,833,False
0,677,False
0,784,False
0,825,False
0,630,False
0,771,False
0,670,False
0,850,False
0,779,False
0,669,False
0,678,False
0,773,False
0,781,False
0,757,False
0,840,False
0,704,False
0,738,False
0,685,False
0,762,False
0,806,False
0,876,False
0,780,False
0,790,False
0,899,False
0,797,False
0,729,False
0,816,False
0,752,False
0,782,False
0,756,False
0,901,False
0,735,False
0,817,False
0,654,False
0,844,False
0,706,False
0,784,False
0,773,False
0,795,False
0,668,False
0,721,False
0,728,False
0,763,False
0,666,False
0,893,False
0,916,False
0,890,False
0,717,False
0,794,False
0,661,False
0,849,False
0,924,False
0,742,False
0,675,False
0,779,False
0,792,False
0,718,False
0,747,False
0,621,False
0,899,False
0,762,False
0,775,False
0,747,False
0,788,False
0,879,False
0,718,False
0,603,False
0,874,False
0,798,False
0,884,False
0,795,False
0,802,False
0,518,True
0,832,False
0,877,False
0,608,False
0,730,False
0,914,False
0,829,False
0,748,False
0,802,False
0,864,False
0,608,False
0,598,False
0,842,False
0,831,False
0,700,False
0,687,False
0,812,False
0,688,False
0,788,False
0,719,False
0,739,False
0,916,False
0,852,False
0,651,False
0,786,False
0,680,False
0,816,False
0,816,False
0,737,False
0,669,False
0,797,False
0,742,False
0,727,False
0,737,False
0,798,False
0,741,False
0,838,False
0,836,False
0,849,False
0,743,False
0,752,False
0,784,False
0,836,False
0,732,False
0,824,False
0,574,False
0,685,False
0,889,False
0,853,False
0,847,False
0,252,False
0,836,False
0,790,False
0,772,False
0,375,False
0,768,False
0,795,False
0,740,False
0,742,False
0,838,False
0,807,False
0,591,False
0,759,False
0,716,False
0,898,False
0,728,False
0,785,False
0,657,False
0,646,False
0,736,False
0,828,False
0,630,False
0,862,False
0,782,False
0,732,False
0,661,False
0,856,False
0,508,False
0,872,False
0,877,False
0,665,False
0,705,False
0,809,False
0,582,False
0,677,False
0,731,False
0,679,False
0,777,False
0,751,False
0,687,False
0,720,False
0,696,False
0,805,False
0,884,False
0,738,False
0,912,False
0,646,False
0,803,False
0,786,False
0,748,False
0,883,False
0,759,False
0,550,False
0,607,False
0,752,False
0,742,False
0,760,False
0,734,False
0,773,False
0,816,False
0,672,False
0,680,False
0,820,False
0,933,False
0,461,False
0,772,False
0,680,False
0,791,False
0,834,False
0,816,False
0,812,False
0,853,False
0,719,False
0,797,False
0,810,False
0,797,False
0,670,False
0,738,False
0,869,False
0,694,False
0,897,False
0,810,False
0,750,False
0,788,False
0,752,False
0,913,False
0,666,False
0,826,False
0,684,False
0,706,False
0,795,False
0,693,False
0,795,False
0,792,False
0,687,False
0,787,False
0,719,False
0,836,False
0,583,False
0,783,False
0,726,False
0,801,False
0,744,False
0,872,False
0,757,False
0,757,False
0,833,False
0,748,False
0,745,False
0,767,False
0,735,False
0,656,False
0,879,False
0,623,False
0,714,False
0,827,False
0,822,False
0,873,False
0,767,False
0,583,False
0,564,False
0,733,False
0,785,False
0,859,False
0,765,False
0,776,False
0,816,False
0,765,False
0,814,False
0,833,False
0,802,False
0,806,False
0,714,False
0,874,False
0,840,False
0,767,False
0,735,False
0,696,False
0,445,False
0,782,False
0,490,False
0,662,False
0,769,False
0,889,False
0,627,False
0,729,False
0,700,False
0,804,False
0,731,False
0,817,False
0,742,False
0,742,False
0,814,False
0,698,False
0,847,False
0,381,False
0,683,False
0,834,False
0,737,False
0,488,False
0,755,False
0,827,False
0,730,False
0,724,False
0,726,False
0,650,False
0,726,False
0,768,False
0,872,False
0,826,False
0,746,False
0,729,False
0,810,False
0,764,False
0,832,False
0,599,False
0,827,False
0,836,False
0,810,False
0,406,False
0,825,False
0,698,False
0,749,False
0,806,False
0,698,False
0,834,False
0,818,False
0,754,False
0,636,False
0,287,False
0,831,False
0,621,False
0,688,False
0,690,False
0,731,False
0,718,False
0,806,False
0,804,False
0,806,False
0,737,False
0,830,False
0,808,False
0,735,False
0,842,False
0,749,False
0,799,False
0,727,False
0,645,False
0,749,False
0,787,False
0,874,False
0,757,False
0,741,False
0,798,False
0,801,False
0,755,False
0,812,False
0,755,False
0,730,False
0,790,False
0,795,False
0,802,False
0,702,False
0,769,False
0,696,False
0,818,False
0,809,False
0,688,False
0,638,False
0,733,False
0,766,False
0,799,False
0,843,False
0,738,False
0,838,False
0,744,False
0,782,False
0,800,False
0,851,False
0,807,False
0,806,False
0,751,False
0,787,False
0,781,False
0,723,False
0,758,False
0,589,False
0,778,False
0,802,False
0,674,False
0,842,False
0,949,False
0,845,False
0,771,False
0,707,False
0,841,False
0,978,False
0,776,False
0,593,False
0,806,False
0,787,False
0,790,False
0,830,False
0,724,False
0,823,False
0,581,False
0,715,False
0,803,False
0,787,False
0,875,False
0,911,False
0,528,False
0,749,False
0,825,False
0,735,False
0,673,False
0,828,False
0,656,False
0,759,False
0,778,False
0,821,False
0,758,False
0,504,False
0,777,False
0,745,False
0,651,False
0,438,True
0,761,False
0,812,False
0,667,False
0,647,False
0,868,False
0,806,False
0,736,False
0,703,False
0,703,False
0,725,False
0,873,False
0,752,False
0,784,False
0,678,False
0,708,False
0,780,False
0,756,False
0,818,False
0,660,False
0,764,False
0,790,False
0,835,False
0,906,False
0,702,False
0,671,False
0,634,False
0,808,False
0,715,False
0,876,False
0,720,False
0,647,False
0,647,False
0,686,False
0,663,False
0,759,False
0,732,False
0,793,False
0,767,False
0,796,False
0,866,False
0,809,False
0,838,False
0,858,False
0,672,False
0,735,False
0,712,False
0,738,False
0,708,False
0,796,False
0,457,False
0,793,False
0,775,False
0,844,False
0,886,False
0,855,False
0,510,False
0,732,False
0,653,False
0,820,False
0,667,False
0,715,False
0,762,False
0,795,False
0,745,False
0,787,False
0,802,False
0,881,False
0,797,False
0,643,False
0,541,False
0,824,False
0,763,False
0,742,False
0,722,False
0,814,False
0,838,False
0,758,False
0,872,False
0,686,False
0,807,False
0,849,False
0,896,False
0,753,False
0,772,False
0,738,False
0,850,False
0,879,False
0,823,False
0,813,False
0,831,False
0,784,False
0,852,False
0,866,False
0,706,False
0,665,False
0,762,False
0,659,False
0,668,False
0,854,False
0,770,False
0,796,False
0,670,False
0,660,False
0,876,False
0,832,False
0,859,False
0,823,False
0,774,False
0,801,False
0,742,False
0,786,False
0,744,False
0,844,False
0,801,False
0,835,False
0,830,False
0,734,False
0,855,False
0,801,False
0,814,False
0,803,False
0,864,False
0,767,False
0,723,False
0,733,False
0,793,False
0,437,False
0,514,False
0,827,False
0,891,False
0,788,False
0,879,False
0,873,False
0,807,False
0,967,False
0,827,False
0,525,True
0,966,False
0,796,False
0,652,False
0,911,False
0,716,False
0,946,False
0,666,False
0,955,False
0,780,False
0,806,False
0,747,False
0,714,False
0,882,False
0,780,False
0,675,False
0,832,False
0,864,False
0,644,False
0,783,False
0,701,False
0,582,False
0,725,False
0,798,False
0,807,False
0,684,False
0,903,False
0,499,False
0,900,False
0,814,False
0,747,False
0,699,False
0,773,False
0,936,False
0,847,False
0,773,False
0,752,False
0,769,False
0,848,False
0,685,False
0,803,False
0,873,False
0,668,False
0,743,False
0,861,False
0,714,False
0,718,False
0,463,False
0,837,False
0,797,False
0,757,False
0,806,False
0,953,False
0,905,False
0,328,False
0,707,False
0,694,False
0,748,False
0,578,False
0,801,False
0,757,False
0,867,False
0,809,False
0,766,False
0,805,False
0,459,False
0,837,False
0,347,False
0,809,False
0,879,False
0,492,False
0,715,False
0,782,False
0,850,False
0,743,False
0,695,False
0,415,True
0,775,False
0,910,False
0,798,False
0,491,False
0,706,False
0,801,False
0,499,False
0,640,False
0,886,False
0,811,False
0,789,False
0,875,False
0,281,True
0,849,False
0,774,False
0,730,False
0,623,False
0,814,False
0,812,False
0,777,False
0,299,False
0,712,False
0,800,False
0,710,False
0,763,False
0,739,False
0,729,False
0,698,False
0,764,False
0,596,False
0,788,False
0,818,False
0,822,False
0,743,False
0,713,False
0,783,False
0,768,False
0,723,False
0,796,False
0,896,False
0,755,False
0,801,False
0,750,False
0,840,False
0,755,False
0,668,False
0,821,False
0,722,False
0,881,False
0,814,False
0,831,False
0,677,False
0,439,False
0,869,False
0,716,False
0,791,False
0,845,False
0,706,False
0,741,False
0,877,False
0,657,False
0,862,False
0,724,False
0,733,False
0,824,False
0,709,True
0,676,False
0,864,False
0,692,False
0,862,False
0,741,False
0,801,False
0,726,False
0,729,True
0,771,False
0,830,False
0,640,False
0,837,False
0,701,False
0,832,False
0,741,False
0,836,False
0,806,False
0,687,False
0,720,False
0,768,False
0,820,False
0,750,False
0,818,False
0,680,False
0,655,False
0,652,False
0,751,False
0,771,False
0,819,False
0,628,False
0,776,False
0,813,False
0,735,False
0,711,False
0,89,False
0,837,False
0,780,False
0,881,False
0,321,False
0,725,False
0,792,False
0,783,False
0,730,False
0,781,False
0,841,False
0,683,False
0,702,False
0,830,False
0,639,False
0,739,False
0,779,False
0,755,False
0,523,False
0,844,False
0,849,False
0,847,False
0,740,False
0,710,False
0,659,False
0,774,False
0,816,False
0,800,False
0,813,False
0,734,False
0,888,False
0,743,False
0,819,False
0,804,False
0,823,False
0,790,False
0,741,False
0,834,False
0,803,False
0,898,False
0,973,False
0,764,False
0,693,False
0,694,False
0,775,False
0,744,False
0,819,False
0,734,False
0,724,False
0,797,False
0,704,False
0,847,False
0,784,False
0,762,False
0,815,False
0,788,False
0,776,False
0,680,False
0,839,False
0,803,False
0,901,False
0,823,False
0,808,False
0,760,False
0,806,False
0,833,False
0,891,False
0,905,False
0,835,False
0,356,False
0,674,False
0,641,False
0,930,False
0,744,False
0,633,False
0,717,False
0,789,False
0,780,False
0,828,False
0,687,False
0,839,False
0,797,False
0,293,False
0,684,False
0,731,False
0,636,False
0,744,False
0,820,False
0,906,False
0,699,False
0,736,False
0,569,False
0,806,False
0,895,False
0,833,False
0,800,False
0,772,False
0,829,False
0,661,False
0,773,False
0,836,False
0,719,False
0,635,False
0,821,False
0,849,False
0,726,False
0,799,False
0,736,False
0,727,False
0,825,False
0,612,False
0,795,False
0,699,False
0,825,False
0,871,False
0,876,False
0,694,False
0,789,False
0,826,False
0,610,False
0,602,False
0,764,False
0,748,False
0,705,False
0,824,False
0,859,False
0,748,True
0,498,False
0,771,False
0,849,False
0,801,False
0,725,False
0,933,False
0,927,False
0,909,False
0,771,False
0,707,False
0,791,False
0,904,False
0,764,False
0,677,False
0,782,False
0,688,False
0,805,False
0,882,False
0,785,False
0,698,False
0,796,False
0,768,False
0,828,False
0,738,False
0,775,False
0,525,False
0,857,False
0,737,False
0,743,False
0,597,False
0,757,False
0,692,False
0,760,False
0,861,False
0,781,False
0,697,False
0,736,False
0,827,False
0,713,False
0,690,False
0,802,False
0,310,False
0,831,False
0,772,False
0,673,False
0,731,False
0,735,False
0,798,False
0,631,False
0,751,False
0,792,False
0,856,False
0,858,False
0,682,False
0,467,True
0,808,True
0,749,False
0,769,False
0,652,False
0,705,False
0,735,False
0,839,False
0,733,False
0,648,False
0,712,False
0,760,False
0,783,False
0,753,False
0,925,False
0,775,False
0,888,False
0,807,False
0,866,False
0,827,False
0,753,False
0,777,False
0,745,False
0,709,False
0,776,False
0,626,False
0,799,False
0,785,False
0,677,False
0,735,False
0,694,False
0,711,False
0,769,False
0,744,False
0,792,False
0,740,False
0,813,False
0,728,False
0,743,False
0,924,False
0,837,False
0,759,False
0,434,False
0,782,False
0,673,False
0,672,True
0,776,False
0,812,False
0,843,False
0,891,False
0,897,False
0,888,False
0,869,False
0,819,False
0,841,False
0,817,False
0,773,False
0,779,False
0,778,False
0,747,False
0,816,False
0,774,False
0,810,False
0,765,False
0,865,False
0,783,False
0,797,False
0,814,False
0,641,False
0,765,False
0,812,False
0,737,False
0,737,False
0,814,False
0,842,False
0,763,False
0,849,False
0,601,True
0,609,False
0,759,False
0,877,False
0,774,False
0,530,False
0,786,False
0,626,False
0,533,False
0,705,False
0,820,False
0,721,False
0,837,False
0,846,False
0,809,False
0,681,False
0,720,False
0,802,False
0,805,False
0,798,False
0,873,False
0,801,False
0,713,False
0,897,False
0,764,False
0,788,False
0,755,False
0,865,False
0,762,False
0,975,False
0,852,False
0,632,False
0,614,False
0,900,False
0,643,True
0,868,False
0,865,False
0,707,False
0,816,False
0,864,False
0,750,False
0,857,False
0,563,False
0,852,False
0,718,False
0,751,False
0,846,False
0,632,False
0,802,False
0,744,False
0,824,False
0,836,False
0,876,False
0,856,False
0,849,False
0,584,False
0,795,False
0,675,False
0,752,False
0,641,False
0,760,False
0,760,False
0,763,False
0,687,False
0,649,False
0,787,False
0,752,False
0,720,False
0,573,False
0,649,False
0,768,False
0,750,False
0,696,False
0,724,False
0,839,False
0,708,False
0,658,False
0,840,False
0,516,False
0,788,False
0,759,False
0,831,False
0,894,False
0,815,False
0,889,False
0,734,False
0,771,False
0,755,False
0,864,False
0,783,False
0,695,False
0,592,False
0,726,False
0,862,False
0,930,False
0,721,False
0,393,False
0,601,False
0,620,False
0,834,False
0,768,False
0,580,False
0,757,False
0,681,False
0,857,False
0,792,False
0,768,False
0,827,False
0,827,False
0,610,False
0,847,False
0,814,False
0,748,False
0,779,False
0,833,False
0,669,False
0,768,False
0,841,False
0,780,False
0,864,False
0,772,False
0,802,False
0,783,False
0,724,False
0,761,False
0,853,False
0,803,False
0,738,False
0,787,False
0,693,False
0,830,False
0,789,False
0,809,False
0,509,False
0,738,False
0,748,False
0,780,False
0,772,False
0,733,False
0,772,False
0,842,False
0,766,False
0,713,False
0,874,False
0,587,False
0,445,False
0,815,False
0,808,False
0,655,False
0,719,False
0,751,False
0,758,False
0,655,False
0,662,False
0,828,False
0,849,False
0,837,False
0,898,False
0,709,False
0,597,False
0,805,False
0,894,False
0,731,False
0,735,False
0,713,False
0,477,False
0,766,False
0,788,False
0,682,False
0,468,False
0,444,False
0,818,False
0,829,False
0,847,False
0,813,False
0,768,False
0,770,False
0,648,False
0,743,False
0,733,False
0,828,False
0,841,False
0,859,False
0,847,False
0,783,False
0,699,False
0,908,False
0,901,False
0,512,True
0,833,False
0,704,False
0,811,False
0,812,False
0,770,False
0,740,False
0,832,False
0,818,False
0,687,False
0,861,False
0,828,False
0,765,False
0,748,False
0,846,False
0,535,False
0,617,False
0,780,False
0,818,False
0,732,False
0,877,False
0,700,False
0,832,False
0,854,False
0,812,False
0,817,False
0,702,True
0,189,False
0,748,False
0,817,False
0,881,False
0,794,False
0,904,False
0,861,False
0,785,False
0,575,False
0,916,False
0,876,False
0,461,False
0,846,False
0,784,False
0,732,False
0,757,False
0,798,False
0,731,False
0,853,False
0,645,False
0,830,False
0,786,False
0,828,False
0,784,False
0,774,False
0,872,False
0,698,False
0,633,False
0,831,False
0,764,False
0,807,False
0,806,False
0,852,False
0,571,False
0,694,False
0,814,False
0,811,False
0,592,False
0,934,False
0,910,False
0,766,False
0,900,False
0,613,False
0,605,False
0,741,False
0,693,False
0,770,False
0,785,False
0,729,False
0,804,False
0,837,False
0,786,False
0,821,False
0,586,False
0,862,False
0,586,False
0,886,False
0,715,False
0,891,False
0,820,False
0,853,False
0,834,False
0,789,False
0,817,False
0,838,False
0,713,False
0,710,False
0,756,False
0,577,False
0,786,False
0,769,False
0,788,False
0,549,False
0,782,False
0,624,False
0,750,False
0,690,False
0,689,False
0,755,False
0,810,False
0,727,False
0,750,False
0,773,False
0,850,False
0,479,False
0,741,False
0,785,False
0,911,False
